,UM25C Excel,,,,,,
,,,,,2.999935598,<5,5
公司：杭州睿登科技,,表格数据,,,,,
Voltage-Current,,,,,,,
  Time （s）,  Voltage  (V),  Current  (A),,,,,
1734,5.072,1.3651,6.9237872,3.923851602,,,
1735,5.072,1.382,7.009504,4.009568402,,,
1736,5.066,1.4545,7.368497,4.368561402,,,
1737,5.077,1.4545,7.3844965,4.384560902,,,
1738,5.077,1.3671,6.9407667,3.940831102,,,
1739,5.077,1.3522,6.8651194,3.865183802,,,
1740,5.077,1.3535,6.8717195,3.871783902,,,
1741,5.077,1.3535,6.8717195,3.871783902,,,
1742,5.077,1.3518,6.8630886,3.863153002,,,
1743,5.077,1.3519,6.8635963,3.863660702,,,
1744,5.078,1.3535,6.873073,3.873137402,,,
1745,5.079,1.3704,6.9602616,3.960326002,,,
1746,5.077,1.3704,6.9575208,3.957585202,,,
1747,5.076,1.3781,6.9952356,3.995300002,,,
1748,5.076,1.3565,6.885594,3.885658402,,,
1749,5.071,1.4783,7.4964593,4.496523702,,,
1750,5.067,1.4783,7.4905461,4.490610502,,,
1751,5.074,1.4645,7.430873,4.430937402,,,
1752,5.074,1.3641,6.9214434,3.921507802,,,
1753,5.076,1.364,6.923664,3.923728402,,,
1754,5.076,1.3767,6.9881292,3.988193602,,,
1755,5.075,1.3767,6.9867525,3.986816902,,,
1756,5.076,1.3565,6.885594,3.885658402,,,
1757,5.076,1.3828,7.0190928,4.019157202,,,
1758,5.075,1.3592,6.89794,3.898004402,,,
1759,5.076,1.3592,6.8992992,3.899363602,,,
1760,5.076,1.3626,6.9165576,3.916622002,,,
1761,5.076,1.3669,6.9383844,3.938448802,,,
1762,5.076,1.4563,7.3921788,4.392243202,,,
1763,5.066,1.491,7.553406,4.553470402,,,
1764,5.063,1.491,7.548933,4.548997402,,,
1765,5.07,1.481,7.50867,4.508734402,,,
1766,5.07,1.3537,6.863259,3.863323402,,,
1767,5.077,1.2638,6.4163126,3.416377002,,,
1768,5.076,1.2638,6.4150488,3.415113202,,,
1769,5.062,1.4455,7.317121,4.317185402,,,
1770,5.062,1.4902,7.5433924,4.543456802,,,
1771,5.064,1.4594,7.3904016,4.390466002,,,
1772,5.065,1.4625,7.4075625,4.407626902,,,
1773,5.065,1.4625,7.4075625,4.407626902,,,
1774,5.076,1.384,7.025184,4.025248402,,,
1775,5.076,1.3946,7.0789896,4.079054002,,,
1776,5.062,1.4549,7.3647038,4.364768202,,,
1777,5.064,1.4549,7.3676136,4.367678002,,,
1778,5.077,1.4627,7.4261279,4.426192302,,,
1779,5.077,1.3588,6.8986276,3.898692002,,,
1780,5.077,1.3553,6.8808581,3.880922502,,,
1781,5.077,1.0114,5.1348778,2.134942202,,,
1782,5.07,1.0114,5.127798,2.127862402,,,
1783,5.071,1.3967,7.0826657,4.082730102,,,
1784,5.071,1.3995,7.0968645,4.096928902,,,
1785,5.072,1.395,7.07544,4.075504402,,,
1786,5.073,1.395,7.076835,4.076899402,,,
1787,5.072,1.4017,7.1094224,4.109486802,,,
1788,5.072,1.3987,7.0942064,4.094270802,,,
1789,5.072,1.3977,7.0891344,4.089198802,,,
1790,5.07,1.407,7.13349,4.133554402,,,
1791,5.071,1.407,7.134897,4.134961402,,,
1792,5.071,1.3983,7.0907793,4.090843702,,,
1793,5.071,1.3981,7.0897651,4.089829502,,,
1794,5.072,1.405,7.12616,4.126224402,,,
1795,5.072,1.405,7.12616,4.126224402,,,
1796,5.07,1.3987,7.091409,4.091473402,,,
1797,5.072,1.3999,7.1002928,4.100357202,,,
1798,5.072,1.4074,7.1383328,4.138397202,,,
1799,5.07,1.396,7.07772,4.077784402,,,
1800,5.071,1.396,7.079116,4.079180402,,,
1801,5.07,1.3936,7.065552,4.065616402,,,
1802,5.07,1.4024,7.110168,4.110232402,,,
1803,5.073,1.4242,7.2249666,4.225031002,,,
1804,5.061,1.4242,7.2078762,4.207940602,,,
1805,5.061,1.4702,7.4406822,4.440746602,,,
1806,5.07,1.4675,7.440225,4.440289402,,,
1807,5.07,1.4034,7.115238,4.115302402,,,
1808,5.071,1.4077,7.1384467,4.138511102,,,
1809,5.071,1.4077,7.1384467,4.138511102,,,
1810,5.073,1.4162,7.1843826,4.184447002,,,
1811,5.073,1.4182,7.1945286,4.194593002,,,
1812,5.07,1.414,7.16898,4.169044402,,,
1813,5.071,1.414,7.170394,4.170458402,,,
1814,5.071,1.3989,7.0938219,4.093886302,,,
1815,5.072,1.4013,7.1073936,4.107458002,,,
1816,5.072,1.404,7.121088,4.121152402,,,
1817,5.071,1.4007,7.1029497,4.103014102,,,
1818,5.07,1.4007,7.101549,4.101613402,,,
1819,5.071,1.4044,7.1217124,4.121776802,,,
1820,5.071,1.4045,7.1222195,4.122283902,,,
1821,5.071,1.4032,7.1156272,4.115691602,,,
1822,5.071,1.4032,7.1156272,4.115691602,,,
1823,5.072,1.4042,7.1221024,4.122166802,,,
1824,5.072,1.4011,7.1063792,4.106443602,,,
1825,5.072,1.4329,7.2676688,4.267733202,,,
1826,5.071,1.4144,7.1724224,4.172486802,,,
1827,5.071,1.4144,7.1724224,4.172486802,,,
1828,5.072,1.4062,7.1322464,4.132310802,,,
1829,5.072,1.4164,7.1839808,4.184045202,,,
1830,5.071,1.4038,7.1186698,4.118734202,,,
1831,5.07,1.4038,7.117266,4.117330402,,,
1832,5.071,1.4041,7.1201911,4.120255502,,,
1833,5.071,1.4091,7.1455461,4.145610502,,,
1834,5.071,1.4058,7.1288118,4.128876202,,,
1835,5.07,1.4103,7.150221,4.150285402,,,
1836,5.07,1.4103,7.150221,4.150285402,,,
1837,5.069,1.4048,7.1209312,4.120995602,,,
1838,5.069,1.4001,7.0971069,4.097171302,,,
1839,5.071,1.4022,7.1105562,4.110620602,,,
1840,5.071,1.4022,7.1105562,4.110620602,,,
1841,5.071,1.4036,7.1176556,4.117720002,,,
1842,5.071,1.4109,7.1546739,4.154738302,,,
1843,5.071,1.4079,7.1394609,4.139525302,,,
1844,5.071,1.3995,7.0968645,4.096928902,,,
1845,5.072,1.3995,7.098264,4.098328402,,,
1846,5.071,1.4231,7.2165401,4.216604502,,,
1847,5.071,1.4087,7.1435177,4.143582102,,,
1848,5.071,1.4091,7.1455461,4.145610502,,,
1849,5.071,1.4091,7.1455461,4.145610502,,,
1850,5.059,1.4376,7.2728184,4.272882802,,,
1851,5.06,1.4802,7.489812,4.489876402,,,
1852,5.06,1.4908,7.543448,4.543512402,,,
1853,5.068,1.413,7.161084,4.161148402,,,
1854,5.069,1.413,7.162497,4.162561402,,,
1855,5.07,1.4036,7.116252,4.116316402,,,
1856,5.07,1.4074,7.135518,4.135582402,,,
1857,5.071,1.404,7.119684,4.119748402,,,
1858,5.071,1.404,7.119684,4.119748402,,,
1859,5.064,1.448,7.332672,4.332736402,,,
1860,5.062,1.4771,7.4770802,4.477144602,,,
1861,5.062,1.4647,7.4143114,4.414375802,,,
1862,5.071,1.4072,7.1359112,4.135975602,,,
1863,5.071,1.4072,7.1359112,4.135975602,,,
1864,5.071,1.4046,7.1227266,4.122791002,,,
1865,5.071,1.4215,7.2084265,4.208490902,,,
1866,5.07,1.4127,7.162389,4.162453402,,,
1867,5.071,1.4127,7.1638017,4.163866102,,,
1868,5.071,1.4103,7.1516313,4.151695702,,,
1869,5.07,1.3967,7.081269,4.081333402,,,
1870,5.07,1.4814,7.510698,4.510762402,,,
1871,5.063,1.4836,7.5114668,4.511531202,,,
1872,5.07,1.4836,7.521852,4.521916402,,,
1873,5.068,1.4148,7.1702064,4.170270802,,,
1874,5.068,1.4017,7.1038156,4.103880002,,,
1875,5.071,1.4288,7.2454448,4.245509202,,,
1876,5.071,1.4288,7.2454448,4.245509202,,,
1877,5.071,1.4077,7.1384467,4.138511102,,,
1878,5.071,1.403,7.114613,4.114677402,,,
1879,5.071,1.4113,7.1567023,4.156766702,,,
1880,5.071,1.3046,6.6156266,3.615691002,,,
1881,5.071,1.3046,6.6156266,3.615691002,,,
1882,5.072,1.4211,7.2078192,4.207883602,,,
1883,5.072,1.4077,7.1398544,4.139918802,,,
1884,5.078,1.4189,7.2051742,4.205238602,,,
1885,5.071,1.4189,7.1952419,4.195306302,,,
1886,5.071,1.405,7.124755,4.124819402,,,
1887,5.062,1.4077,7.1257774,4.125841802,,,
1888,5.062,1.4808,7.4958096,4.495874002,,,
1889,5.061,1.4549,7.3632489,4.363313302,,,
1890,5.069,1.4549,7.3748881,4.374952502,,,
1891,5.071,1.402,7.109542,4.109606402,,,
1892,5.071,1.4066,7.1328686,4.132933002,,,
1893,5.07,1.4038,7.117266,4.117330402,,,
1894,5.071,1.4038,7.1186698,4.118734202,,,
1895,5.071,1.4011,7.1049781,4.105042502,,,
1896,5.082,1.3962,7.0954884,4.095552802,,,
1897,5.082,1.4123,7.1773086,4.177373002,,,
1898,5.07,1.4126,7.161882,4.161946402,,,
1899,5.072,1.4126,7.1647072,4.164771602,,,
1900,5.071,1.4001,7.0999071,4.099971502,,,
1901,5.071,1.4097,7.1485887,4.148653102,,,
1902,5.072,1.4005,7.103336,4.103400402,,,
1903,5.071,1.4005,7.1019355,4.101999902,,,
1904,5.071,1.4038,7.1186698,4.118734202,,,
1905,5.072,1.4111,7.1570992,4.157163602,,,
1906,5.072,1.394,7.070368,4.070432402,,,
1907,5.071,1.3938,7.0679598,4.068024202,,,
1908,5.073,1.3938,7.0707474,4.070811802,,,
1909,5.069,1.4125,7.1599625,4.160026902,,,
1910,5.069,1.3997,7.0950793,4.095143702,,,
1911,5.072,1.3891,7.0455152,4.045579602,,,
1912,5.071,1.3891,7.0441261,4.044190502,,,
1913,5.072,1.307,6.629104,3.629168402,,,
1914,5.072,1.4015,7.108408,4.108472402,,,
1915,5.072,1.3893,7.0465296,4.046594002,,,
1916,5.07,1.4309,7.254663,4.254727402,,,
1917,5.071,1.4309,7.2560939,4.256158302,,,
1918,5.071,1.4225,7.2134975,4.213561902,,,
1919,5.071,1.4079,7.1394609,4.139525302,,,
1920,5.074,1.415,7.17971,4.179774402,,,
1921,5.071,1.415,7.175465,4.175529402,,,
1922,5.071,1.407,7.134897,4.134961402,,,
1923,5.071,1.4097,7.1485887,4.148653102,,,
1924,5.071,1.4015,7.1070065,4.107070902,,,
1925,5.072,1.3993,7.0972496,4.097314002,,,
1926,5.07,1.3993,7.094451,4.094515402,,,
1927,5.073,1.4007,7.1057511,4.105815502,,,
1928,5.073,1.394,7.071762,4.071826402,,,
1929,5.082,1.4028,7.1290296,4.129094002,,,
1930,5.073,1.4028,7.1164044,4.116468802,,,
1931,5.071,1.3981,7.0897651,4.089829502,,,
1932,5.071,1.3991,7.0948361,4.094900502,,,
1933,5.071,1.4066,7.1328686,4.132933002,,,
1934,5.066,1.4936,7.5665776,4.566642002,,,
1935,5.057,1.4936,7.5531352,4.553199602,,,
1936,5.064,1.5154,7.6739856,4.674050002,,,
1937,5.064,1.4221,7.2015144,4.201578802,,,
1938,5.067,1.4822,7.5103074,4.510371802,,,
1939,5.062,1.4822,7.5028964,4.502960802,,,
1940,5.064,1.4979,7.5853656,4.585430002,,,
1941,5.064,1.0672,5.4043008,2.404365202,,,
1942,5.114,1.1312,5.7849568,2.785021202,,,
1943,5.076,1.1312,5.7419712,2.742035602,,,
1944,5.064,1.3588,6.8809632,3.881027602,,,
1945,5.058,1.45,7.3341,4.334164402,,,
1946,5.058,1.4881,7.5268098,4.526874202,,,
1947,5.063,1.3954,7.0649102,4.064974602,,,
1948,5.071,1.3954,7.0760734,4.076137802,,,
1949,5.073,1.383,7.015959,4.016023402,,,
1950,5.073,1.3842,7.0220466,4.022111002,,,
1951,5.074,1.3895,7.050323,4.050387402,,,
1952,5.072,1.3859,7.0292848,4.029349202,,,
1953,5.073,1.3859,7.0306707,4.030735102,,,
1954,5.073,1.3983,7.0935759,4.093640302,,,
1955,5.073,1.3771,6.9860283,3.986092702,,,
1956,5.064,1.4877,7.5337128,4.533777202,,,
1957,5.063,1.4877,7.5322251,4.532289502,,,
1958,5.07,1.4949,7.579143,4.579207402,,,
1959,5.07,1.3865,7.029555,4.029619402,,,
1960,5.074,1.382,7.012268,4.012332402,,,
1961,5.085,1.3836,7.035606,4.035670402,,,
1962,5.073,1.3836,7.0190028,4.019067202,,,
1963,5.074,1.3838,7.0214012,4.021465602,,,
1964,5.074,1.3865,7.035101,4.035165402,,,
1965,5.072,1.386,7.029792,4.029856402,,,
1966,5.073,1.386,7.031178,4.031242402,,,
1967,5.073,1.385,7.026105,4.026169402,,,
1968,5.073,1.3911,7.0570503,4.057114702,,,
1969,5.073,1.3875,7.0387875,4.038851902,,,
1970,5.073,1.3873,7.0377729,4.037837302,,,
1971,5.073,1.3873,7.0377729,4.037837302,,,
1972,5.073,1.3787,6.9941451,3.994209502,,,
1973,5.073,1.396,7.081908,4.081972402,,,
1974,5.073,1.3804,7.0027692,4.002833602,,,
1975,5.073,1.3804,7.0027692,4.002833602,,,
1976,5.073,1.3848,7.0250904,4.025154802,,,
1977,5.073,1.2846,6.5167758,3.516840202,,,
1978,5.074,1.3916,7.0609784,4.061042802,,,
1979,5.073,1.3916,7.0595868,4.059651202,,,
1980,5.073,1.3873,7.0377729,4.037837302,,,
1981,5.071,1.3899,7.0481829,4.048247302,,,
1982,5.071,1.3854,7.0253634,4.025427802,,,
1983,5.073,1.3781,6.9911013,3.991165702,,,
1984,5.07,1.3781,6.986967,3.987031402,,,
1985,5.073,1.3912,7.0575576,4.057622002,,,
1986,5.073,1.3867,7.0347291,4.034793502,,,
1987,5.073,1.3863,7.0326999,4.032764302,,,
1988,5.074,1.3863,7.0340862,4.034150602,,,
1989,5.073,1.3858,7.0301634,4.030227802,,,
1990,5.073,1.3912,7.0575576,4.057622002,,,
1991,5.073,1.383,7.015959,4.016023402,,,
1992,5.074,1.4024,7.1157776,4.115842002,,,
1993,5.079,1.4024,7.1227896,4.122854002,,,
1994,5.073,1.3797,6.9992181,3.999282502,,,
1995,5.073,1.3724,6.9621852,3.962249602,,,
1996,5.069,1.4963,7.5847447,4.584809102,,,
1997,5.061,1.4963,7.5727743,4.572838702,,,
1998,5.062,1.4962,7.5737644,4.573828802,,,
1999,5.073,1.3993,7.0986489,4.098713302,,,
2000,5.073,1.395,7.076835,4.076899402,,,
2001,5.07,1.4005,7.100535,4.100599402,,,
2002,5.069,1.4005,7.0991345,4.099198902,,,
2003,5.059,1.4885,7.5303215,4.530385902,,,
2004,5.059,1.4688,7.4306592,4.430723602,,,
2005,5.063,1.3869,7.0218747,4.021939102,,,
2006,5.072,1.3869,7.0343568,4.034421202,,,
2007,5.071,1.3983,7.0907793,4.090843702,,,
2008,5.073,1.3916,7.0595868,4.059651202,,,
2009,5.073,1.3997,7.1006781,4.100742502,,,
2010,5.073,1.3887,7.0448751,4.044939502,,,
2011,5.073,1.3887,7.0448751,4.044939502,,,
2012,5.073,1.3936,7.0697328,4.069797202,,,
2013,5.073,1.3818,7.0098714,4.009935802,,,
2014,5.073,1.3911,7.0570503,4.057114702,,,
2015,5.073,1.3911,7.0570503,4.057114702,,,
2016,5.073,1.3836,7.0190028,4.019067202,,,
2017,5.071,1.3885,7.0410835,4.041147902,,,
2018,5.071,1.3856,7.0263776,4.026442002,,,
2019,5.073,1.3812,7.0068276,4.006892002,,,
2020,5.072,1.3812,7.0054464,4.005510802,,,
2021,5.074,1.3763,6.9833462,3.983410602,,,
2022,5.074,1.3826,7.0153124,4.015376802,,,
2023,5.073,1.3856,7.0291488,4.029213202,,,
2024,5.073,1.3856,7.0291488,4.029213202,,,
2025,5.073,1.3846,7.0240758,4.024140202,,,
2026,5.073,1.3869,7.0357437,4.035808102,,,
2027,5.073,1.3911,7.0570503,4.057114702,,,
2028,5.073,1.4054,7.1295942,4.129658602,,,
2029,5.072,1.4054,7.1281888,4.128253202,,,
2030,5.073,1.3914,7.0585722,4.058636602,,,
2031,5.073,1.3954,7.0788642,4.078928602,,,
2032,5.073,1.3818,7.0098714,4.009935802,,,
2033,5.073,1.3818,7.0098714,4.009935802,,,
2034,5.073,1.3912,7.0575576,4.057622002,,,
2035,5.074,1.3781,6.9924794,3.992543802,,,
2036,5.074,1.3822,7.0132828,4.013347202,,,
2037,5.071,1.3865,7.0309415,4.031005902,,,
2038,5.063,1.3865,7.0198495,4.019913902,,,
2039,5.063,1.4735,7.4603305,4.460394902,,,
2040,5.063,1.4623,7.4036249,4.403689302,,,
2041,5.061,1.3944,7.0570584,4.057122802,,,
2042,5.073,1.3944,7.0737912,4.073855602,,,
2043,5.073,1.396,7.081908,4.081972402,,,
2044,5.073,1.3895,7.0489335,4.048997902,,,
2045,5.073,1.4075,7.1402475,4.140311902,,,
2046,5.072,1.3995,7.098264,4.098328402,,,
2047,5.071,1.3995,7.0968645,4.096928902,,,
2048,5.073,1.3996,7.1001708,4.100235202,,,
2049,5.073,1.3952,7.0778496,4.077914002,,,
2050,5.072,1.3989,7.0952208,4.095285202,,,
2051,5.072,1.3989,7.0952208,4.095285202,,,
2052,5.073,1.3877,7.0398021,4.039866502,,,
2053,5.071,1.3856,7.0263776,4.026442002,,,
2054,5.071,1.3853,7.0248563,4.024920702,,,
2055,5.073,1.3879,7.0408167,4.040881102,,,
2056,5.071,1.3879,7.0380409,4.038105302,,,
2057,5.073,1.3836,7.0190028,4.019067202,,,
2058,5.073,1.3897,7.0499481,4.050012502,,,
2059,5.072,1.3865,7.032328,4.032392402,,,
2060,5.073,1.3865,7.0337145,4.033778902,,,
2061,5.073,1.3916,7.0595868,4.059651202,,,
2062,5.073,1.3856,7.0291488,4.029213202,,,
2063,5.073,1.3895,7.0489335,4.048997902,,,
2064,5.073,1.3985,7.0945905,4.094654902,,,
2065,5.073,1.3985,7.0945905,4.094654902,,,
2066,5.074,1.3824,7.0142976,4.014362002,,,
2067,5.074,1.4077,7.1426698,4.142734202,,,
2068,5.074,1.3777,6.9904498,3.990514202,,,
2069,5.073,1.3777,6.9890721,3.989136502,,,
2070,5.074,1.3907,7.0564118,4.056476202,,,
2071,5.072,1.384,7.019648,4.019712402,,,
2072,5.072,1.3857,7.0282704,4.028334802,,,
2073,5.072,1.382,7.009504,4.009568402,,,
2074,5.074,1.382,7.012268,4.012332402,,,
2075,5.072,1.3863,7.0313136,4.031378002,,,
2076,5.072,1.3808,7.0034176,4.003482002,,,
2077,5.073,1.3818,7.0098714,4.009935802,,,
2078,5.073,1.3818,7.0098714,4.009935802,,,
2079,5.074,1.3889,7.0472786,4.047343002,,,
2080,5.073,1.3844,7.0230612,4.023125602,,,
2081,5.073,1.481,7.513113,4.513177402,,,
2082,5.059,1.4786,7.4802374,4.480301802,,,
2083,5.059,1.4786,7.4802374,4.480301802,,,
2084,5.072,1.4942,7.5785824,4.578646802,,,
2085,5.072,1.384,7.019648,4.019712402,,,
2086,5.073,1.3744,6.9723312,3.972395602,,,
2087,5.074,1.3824,7.0142976,4.014362002,,,
2088,5.073,1.3824,7.0129152,4.012979602,,,
2089,5.072,1.382,7.009504,4.009568402,,,
2090,5.072,1.3355,6.773656,3.773720402,,,
2091,5.074,1.3787,6.9955238,3.995588202,,,
2092,5.073,1.3787,6.9941451,3.994209502,,,
2093,5.073,1.3806,7.0037838,4.003848202,,,
2094,5.073,1.3842,7.0220466,4.022111002,,,
2095,5.072,1.3995,7.098264,4.098328402,,,
2096,5.067,1.4857,7.5280419,4.528106302,,,
2097,5.059,1.4857,7.5161563,4.516220702,,,
2098,5.061,1.5067,7.6254087,4.625473102,,,
2099,5.061,1.4987,7.5849207,4.584985102,,,
2100,5.062,1.4792,7.4877104,4.487774802,,,
2101,5.062,1.4792,7.4877104,4.487774802,,,
2102,5.063,1.4771,7.4785573,4.478621702,,,
2103,5.063,1.5228,7.7099364,4.710000802,,,
2104,5.062,1.4857,7.5206134,4.520677802,,,
2105,5.061,1.4965,7.5737865,4.573850902,,,
2106,5.071,1.4965,7.5887515,4.588815902,,,
2107,5.072,1.4072,7.1373184,4.137382802,,,
2108,5.072,1.3834,7.0166048,4.016669202,,,
2109,5.07,1.4058,7.127406,4.127470402,,,
2110,5.061,1.4058,7.1147538,4.114818202,,,
2111,5.061,1.5142,7.6633662,4.663430602,,,
2112,5.061,1.4867,7.5241887,4.524253102,,,
2113,5.064,1.4857,7.5235848,4.523649202,,,
2114,5.063,1.4857,7.5220991,4.522163502,,,
2115,5.073,1.468,7.447164,4.447228402,,,
2116,5.073,1.3856,7.0291488,4.029213202,,,
2117,5.073,1.3985,7.0945905,4.094654902,,,
2118,5.073,1.3881,7.0418313,4.041895702,,,
2119,5.073,1.3881,7.0418313,4.041895702,,,
2120,5.073,1.4015,7.1098095,4.109873902,,,
2121,5.073,1.3838,7.0200174,4.020081802,,,
2122,5.076,0.839,4.258764,1.258828402,,,
2123,5.142,0.839,4.314138,1.314202402,,,
2124,5.142,0.771,3.964482,0.964546402,,,
2125,5.141,0.7696,3.9565136,0.956578002,,,
2126,5.141,0.7086,3.6429126,0.642977002,,,
2127,5.161,0.6001,3.0971161,0.097180502,,,
2128,5.163,0.6001,3.0983163,0.098380702,,,
2129,5.165,0.5709,2.9486985,-0.051237098,,,
2130,5.165,0.5708,2.948182,-0.051753598,,,
2131,5.165,0.5703,2.9455995,-0.054336098,,,
2132,5.146,0.5703,2.9347638,-0.065171798,,,
2133,5.146,0.7339,3.7766494,0.776713802,,,
2134,5.146,0.7339,3.7766494,0.776713802,,,
2135,5.146,0.7338,3.7761348,0.776199202,,,
2136,5.146,0.7478,3.8481788,0.848243202,,,
2137,5.165,0.7478,3.862387,0.862451402,,,
2138,5.165,0.5695,2.9414675,-0.058468098,,,
2139,5.165,0.6037,3.1181105,0.118174902,,,
2140,5.162,0.5683,2.9335646,-0.066370998,,,
2141,5.165,0.5679,2.9332035,-0.066732098,,,
2142,5.165,0.5679,2.9332035,-0.066732098,,,
2143,5.165,0.5675,2.9311375,-0.068798098,,,
2144,5.165,0.5671,2.9290715,-0.070864098,,,
2145,5.163,0.5668,2.9263884,-0.073547198,,,
2146,5.165,0.5668,2.927522,-0.072413598,,,
2147,5.164,0.5664,2.9248896,-0.075045998,,,
2148,5.165,0.5661,2.9239065,-0.076029098,,,
2149,5.165,0.5658,2.922357,-0.077578598,,,
2150,5.165,0.566,2.92339,-0.076545598,,,
2151,5.165,0.566,2.92339,-0.076545598,,,
2152,5.165,0.5658,2.922357,-0.077578598,,,
2153,5.165,0.5764,2.977106,-0.022829598,,,
2154,5.165,0.5652,2.919258,-0.080677598,,,
2155,5.165,0.5652,2.919258,-0.080677598,,,
2156,5.165,0.6261,3.2338065,0.233870902,,,
2157,5.166,0.5646,2.9167236,-0.083211998,,,
2158,5.166,0.5643,2.9151738,-0.084761798,,,
2159,5.166,0.5641,2.9141406,-0.085794998,,,
2160,5.166,0.5641,2.9141406,-0.085794998,,,
2161,5.164,0.5639,2.9119796,-0.087955998,,,
2162,5.164,0.5637,2.9109468,-0.088988798,,,
2163,5.166,0.5635,2.911041,-0.088894598,,,
2164,5.164,0.5635,2.909914,-0.090021598,,,
2165,5.166,0.5633,2.9100078,-0.089927798,,,
2166,5.166,0.5632,2.9094912,-0.090444398,,,
2167,5.166,0.5631,2.9089746,-0.090960998,,,
2168,5.166,0.5629,2.9079414,-0.091994198,,,
2169,5.166,0.5629,2.9079414,-0.091994198,,,
2170,5.166,0.5764,2.9776824,-0.022253198,,,
2171,5.166,0.5626,2.9063916,-0.093543998,,,
2172,5.166,0.576,2.975616,-0.024319598,,,
2173,5.166,0.576,2.975616,-0.024319598,,,
2174,5.166,0.5622,2.9043252,-0.095610398,,,
2175,5.166,0.5621,2.9038086,-0.096126998,,,
2176,5.166,0.5619,2.9027754,-0.097160198,,,
2177,5.166,0.5619,2.9027754,-0.097160198,,,
2178,5.166,0.5619,2.9027754,-0.097160198,,,
2179,5.166,0.5618,2.9022588,-0.097676798,,,
2180,5.166,0.5616,2.9012256,-0.098709998,,,
2181,5.164,0.5614,2.8990696,-0.100865998,,,
2182,5.166,0.5614,2.9001924,-0.099743198,,,
2183,5.165,0.5612,2.898598,-0.101337598,,,
2184,5.166,0.5611,2.8986426,-0.101292998,,,
2185,5.166,0.5611,2.8986426,-0.101292998,,,
2186,5.166,0.561,2.898126,-0.101809598,,,
2187,5.166,0.561,2.898126,-0.101809598,,,
2188,5.16,0.561,2.89476,-0.105175598,,,
2189,5.16,0.5711,2.946876,-0.053059598,,,
2190,5.166,0.5607,2.8965762,-0.103359398,,,
2191,5.166,0.5607,2.8965762,-0.103359398,,,
2192,5.166,0.5668,2.9280888,-0.071846798,,,
2193,5.166,0.5603,2.8945098,-0.105425798,,,
2194,5.166,0.5604,2.8950264,-0.104909198,,,
2195,5.166,0.5601,2.8934766,-0.106458998,,,
2196,5.166,0.5601,2.8934766,-0.106458998,,,
2197,5.165,0.5605,2.8949825,-0.104953098,,,
2198,5.165,0.5601,2.8929165,-0.107019098,,,
2199,5.166,0.5599,2.8924434,-0.107492198,,,
2200,5.165,0.5599,2.8918835,-0.108052098,,,
2201,5.166,0.5611,2.8986426,-0.101292998,,,
2202,5.166,0.5601,2.8934766,-0.106458998,,,
2203,5.166,0.56,2.89296,-0.106975598,,,
2204,5.166,0.5613,2.8996758,-0.100259798,,,
2205,5.166,0.5613,2.8996758,-0.100259798,,,
2206,5.166,0.574,2.965284,-0.034651598,,,
2207,5.166,0.5593,2.8893438,-0.110591798,,,
2208,5.166,0.5727,2.9585682,-0.041367398,,,
2209,5.166,0.5587,2.8862442,-0.113691398,,,
2210,5.166,0.5587,2.8862442,-0.113691398,,,
2211,5.166,0.5591,2.8883106,-0.111624998,,,
2212,5.166,0.5592,2.8888272,-0.111108398,,,
2213,5.166,0.5591,2.8883106,-0.111624998,,,
2214,5.166,0.5591,2.8883106,-0.111624998,,,
2215,5.166,0.5591,2.8883106,-0.111624998,,,
2216,5.166,0.5588,2.8867608,-0.113174798,,,
2217,5.165,0.5585,2.8846525,-0.115283098,,,
2218,5.166,0.5584,2.8846944,-0.115241198,,,
2219,5.166,0.5584,2.8846944,-0.115241198,,,
2220,5.166,0.5583,2.8841778,-0.115757798,,,
2221,5.166,0.5901,3.0484566,0.048521002,,,
2222,5.166,0.5583,2.8841778,-0.115757798,,,
2223,5.166,0.5583,2.8841778,-0.115757798,,,
2224,5.166,0.5581,2.8831446,-0.116790998,,,
2225,5.166,0.5681,2.9348046,-0.065130998,,,
2226,5.166,0.5579,2.8821114,-0.117824198,,,
2227,5.166,0.5579,2.8821114,-0.117824198,,,
2228,5.166,0.5579,2.8821114,-0.117824198,,,
2229,5.166,0.5578,2.8815948,-0.118340798,,,
2230,5.166,0.5576,2.8805616,-0.119373998,,,
2231,5.166,0.5576,2.8805616,-0.119373998,,,
2232,5.166,0.5576,2.8805616,-0.119373998,,,
2233,5.165,0.5577,2.8805205,-0.119415098,,,
2234,5.165,0.5574,2.878971,-0.120964598,,,
2235,5.17,0.5324,2.752508,-0.247427598,,,
2236,5.17,0.5167,2.671339,-0.328596598,,,
2237,5.168,0.5179,2.6765072,-0.323428398,,,
2238,5.17,0.5169,2.672373,-0.327562598,,,
2239,5.166,0.5222,2.6976852,-0.302250398,,,
2240,5.166,0.5589,2.8872774,-0.112658198,,,
2241,5.17,0.5424,2.804208,-0.195727598,,,
2242,5.17,0.5177,2.676509,-0.323426598,,,
2243,5.17,0.531,2.74527,-0.254665598,,,
2244,5.17,0.5173,2.674441,-0.325494598,,,
2245,5.166,0.5173,2.6723718,-0.327563798,,,
2246,5.166,0.5607,2.8965762,-0.103359398,,,
2247,5.166,0.554,2.861964,-0.137971598,,,
2248,5.166,0.554,2.861964,-0.137971598,,,
2249,5.166,0.5543,2.8635138,-0.136421798,,,
2250,5.166,0.5556,2.8702296,-0.129705998,,,
